runtime
28.36410800000158
23.556413999998767
29.5196219999998
11.124588999999105
21.918821000002936
31.975666999998793
13.274302000001626
17.45777199999793
25.18336999999883
10.920534000000771
37.44667599999957
30.653450000001612
24.778125000000728
16.293241999999736
23.57536600000094
14.458000000002357
19.281684000001405
14.60708700000032
25.29703000000154
18.690581999999267
12.376613000000361
17.34802900000068
24.585391000000527
28.262477000000217
17.99626300000091
28.699273999998695
22.124111000000994
28.708733999999822
27.45719100000133
11.765935999999783
27.130224000000453
10.899295999999595
14.434022000001278
27.693505999999616
19.856285000001662
15.55302600000141
33.41858900000079
11.339414999998553
30.47353600000133
27.008074999997916
17.985646000000997
13.371315000000322
32.24587600000086
25.83376599999974
21.841120999997656
13.040054000000964
22.760424000000057
16.914967000000615
30.964692000001378
13.080375999998068
27.973431999998866
16.223320000000967
14.1033099999986
13.578747999999905
31.432121999998344
12.530565000000934
29.661777000001166
25.74757099999988
23.325015999998868
29.82172999999966
29.7667220000003
27.802513999999064
17.180896999998367
12.141577999998844
15.620599999998376
24.762750000001688
13.327430000001186
26.219342000000324
30.78070899999875
20.374940000001516
26.141049000001658
15.176814999998896
25.998281000000134
15.842612000000372
17.280389999999898
21.494033999999374
24.784553999998025
26.52847400000246
24.48370100000102
22.47343499999988
10.274971999999252
34.50730000000112
23.12230599999748
12.734674999999697
27.99909800000023
32.95430500000293
20.52081200000248
19.82849900000292
23.864251999999397
21.966199000002234
21.107020999999804
32.616792000000714
19.403775999999198
17.38275099999737
22.425795999999536
14.325589000000036
14.077864999999292
25.50521200000003
15.313208999999915
21.329445000003034
