runtime
227.13293599999815
463.7791069999985
462.8835230000004
593.814441999999
447.17557099999976
283.2407889999995
225.58441099999982
242.71262200000274
1346.2910919999995
459.8929279999975
190.80471100000068
242.99942400000145
596.763637
453.34093700000085
458.4341679999998
259.9826170000015
820.7152059999971
382.0624879999996
254.08110499999748
206.9057329999996
406.3849020000016
257.85131700000056
284.1136660000011
470.60259900000165
267.54945099999895
406.6724490000015
205.075413999999
257.88148
248.7476370000004
261.88795500000197
275.07254699999976
243.80790799999886
429.889056
251.72117499999877
419.2024769999989
243.24321699999928
234.27524000000267
259.909050000002
272.45091200000024
281.59092000000237
469.4759800000029
390.44204300000274
191.51022200000443
231.00565300000017
181.77776699999959
520.2899599999946
499.87983800000075
478.60540899999614
457.93916600000375
426.46860999999626
239.52666299999692
218.34866400000465
221.36725899999874
319.2947940000013
477.26680399999896
425.12953400000697
236.5194530000008
280.75225800000044
353.7638850000003
499.9512689999974
220.5228830000051
251.92028500000015
231.78972500000236
1158.0804280000011
292.14195100000506
239.8801669999957
304.4974020000009
216.27072200000111
249.60951500000374
388.93010499999946
433.0986069999999
378.1224460000012
208.13729800000146
405.5483860000022
449.6370840000018
395.1085910000038
261.20763499999885
213.73460400000477
241.1126430000004
281.05143299999327
263.644561000001
219.81690399999934
432.86031200000434
209.92571999999927
590.9809759999989
425.3047310000038
241.66709899999842
472.4416979999951
452.1436049999975
229.7563699999955
426.1486619999996
255.21630700000242
225.93091399999685
500.64281600000686
275.9130679999944
396.3860050000003
384.0212180000017
506.23224800000025
466.8907490000056
483.17577999999776
